country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Belgium,BE,2021-W42,national,BE,Belgium,40000,NA,11617623,NA,NA,NA
Belgium,BE,2021-W43,national,BE,Belgium,54823,NA,11617623,NA,NA,NA
Belgium,BE,2021-W44,national,BE,Belgium,57829,NA,11617623,NA,NA,NA
Belgium,BE,2021-W45,national,BE,Belgium,73690,NA,11617623,NA,NA,NA
Belgium,BE,2021-W46,national,BE,Belgium,113029,NA,11617623,NA,NA,NA
Belgium,BE,2021-W47,national,BE,Belgium,125774,NA,11617623,NA,NA,NA
Belgium,BE,2021-W48,national,BE,Belgium,117316,NA,11617623,NA,NA,NA
Belgium,BE,2021-W49,national,BE,Belgium,88873,NA,11617623,NA,NA,NA
Belgium,BE,2021-W50,national,BE,Belgium,57114,NA,11617623,NA,NA,NA
Belgium,BE,2021-W51,national,BE,Belgium,45149,NA,11617623,NA,NA,NA
Belgium,BE,2021-W52,national,BE,Belgium,77857,NA,11617623,NA,NA,NA
Belgium,BE,2022-W01,national,BE,Belgium,155825,602891,11617623,5189.452266,25.84629726,TESSy COVID-19
Belgium,BE,2022-W02,national,BE,Belgium,198814,604482,11617623,5203.146978,32.88997853,TESSy COVID-19
Belgium,BE,2022-W03,national,BE,Belgium,351698,810652,11617623,6977.778501,43.38458426,TESSy COVID-19
Belgium,BE,2022-W04,national,BE,Belgium,318852,774125,11617623,6663.368229,41.18869692,TESSy COVID-19
Belgium,BE,2022-W05,national,BE,Belgium,185904,532413,11617623,4582.804934,34.91725409,TESSy COVID-19
Belgium,BE,2022-W06,national,BE,Belgium,101740,375545,11617623,3232.545935,27.09129399,TESSy COVID-19
Belgium,BE,2022-W07,national,BE,Belgium,63181,302674,11617623,2605.300585,20.87427397,TESSy COVID-19
Belgium,BE,2022-W08,national,BE,Belgium,44836,263619,11617623,2269.130269,17.00787879,TESSy COVID-19
Belgium,BE,2022-W09,national,BE,Belgium,44611,228176,11617623,1964.05065,19.55113597,TESSy COVID-19
Belgium,BE,2022-W10,national,BE,Belgium,57255,243906,11617623,2099.448398,23.47420728,TESSy COVID-19
Belgium,BE,2022-W11,national,BE,Belgium,71953,268546,11617623,2311.539977,26.79354747,TESSy COVID-19
Belgium,BE,2022-W12,national,BE,Belgium,78607,270162,11617623,2325.449879,29.09624596,TESSy COVID-19
Belgium,BE,2022-W13,national,BE,Belgium,71597,272051,11617623,2341.70966,26.31749194,TESSy COVID-19
Belgium,BE,2022-W14,national,BE,Belgium,62839,218341,11617623,1879.394778,28.78021077,TESSy COVID-19
Belgium,BE,2022-W15,national,BE,Belgium,52575,169067,11617623,1455.263267,31.097139,TESSy COVID-19
Belgium,BE,2022-W16,national,BE,Belgium,40215,142034,11617623,1222.573671,28.31364321,TESSy COVID-19
Belgium,BE,2022-W17,national,BE,Belgium,32666,133880,11617623,1152.387197,24.3994622,TESSy COVID-19
Belgium,BE,2022-W18,national,BE,Belgium,30760,136602,11617623,1175.817119,22.51797192,TESSy COVID-19
Belgium,BE,2022-W19,national,BE,Belgium,24790,126923,11617623,1092.504035,19.53152699,TESSy COVID-19
Belgium,BE,2022-W20,national,BE,Belgium,16120,104637,11617623,900.6747766,15.40564045,TESSy COVID-19
Belgium,BE,2022-W21,national,BE,Belgium,9136,73541,11617623,633.0124501,12.42300213,TESSy COVID-19
Belgium,BE,2022-W22,national,BE,Belgium,11383,79239,11617623,682.0586277,14.36540088,TESSy COVID-19
Belgium,BE,2022-W23,national,BE,Belgium,13507,71083,11617623,611.854938,19.00173037,TESSy COVID-19
Belgium,BE,2022-W24,national,BE,Belgium,20104,80324,11617623,691.3978875,25.02863403,TESSy COVID-19
Belgium,BE,2022-W25,national,BE,Belgium,28191,100290,11617623,863.2574839,28.1094825,TESSy COVID-19
Belgium,BE,2022-W26,national,BE,Belgium,40430,139430,11617623,1200.159447,28.99662913,TESSy COVID-19
Belgium,BE,2022-W27,national,BE,Belgium,54886,153314,11617623,1319.667543,35.79973127,TESSy COVID-19
Belgium,BE,2022-W28,national,BE,Belgium,48062,140518,11617623,1209.52453,34.20344725,TESSy COVID-19
Belgium,BE,2022-W29,national,BE,Belgium,29369,97548,11617623,839.6554097,30.10722926,TESSy COVID-19
Belgium,BE,2022-W30,national,BE,Belgium,26917,95144,11617623,818.9627086,28.29080131,TESSy COVID-19
Belgium,BE,2022-W31,national,BE,Belgium,19476,75376,11617623,648.8074196,25.83846317,TESSy COVID-19
Belgium,BE,2022-W32,national,BE,Belgium,14945,62498,11617623,537.9585824,23.91276521,TESSy COVID-19
Belgium,BE,2022-W33,national,BE,Belgium,11634,52903,11617623,455.368538,21.99119143,TESSy COVID-19
Belgium,BE,2022-W34,national,BE,Belgium,10688,52878,11617623,455.1533476,20.21256477,TESSy COVID-19
Belgium,BE,2022-W35,national,BE,Belgium,10443,56391,11617623,485.3918913,18.51891259,TESSy COVID-19
Belgium,BE,2022-W36,national,BE,Belgium,11339,59910,11617623,515.6820806,18.92672342,TESSy COVID-19
Belgium,BE,2022-W37,national,BE,Belgium,13099,70007,11617623,602.5931466,18.71098604,TESSy COVID-19
Belgium,BE,2022-W38,national,BE,Belgium,16166,83210,11617623,716.2394579,19.42795337,TESSy COVID-19
Belgium,BE,2022-W39,national,BE,Belgium,20210,89770,11617623,772.7053977,22.51308901,TESSy COVID-19
Belgium,BE,2022-W40,national,BE,Belgium,22101,93126,11617623,801.5925461,23.73236261,TESSy COVID-19
Belgium,BE,2022-W41,national,BE,Belgium,18781,86301,11617623,742.845589,21.76220438,TESSy COVID-19
Belgium,BE,2022-W42,national,BE,Belgium,12814,67678,11617623,582.5460165,18.93377464,TESSy COVID-19
Belgium,BE,2022-W43,national,BE,Belgium,7792,52480,11617623,451.7275178,14.84756098,TESSy COVID-19
Belgium,BE,2022-W44,national,BE,Belgium,4576,37474,11617623,322.5616806,12.21113305,TESSy COVID-19
Belgium,BE,2022-W45,national,BE,Belgium,4488,38824,11617623,334.1819579,11.55985988,TESSy COVID-19
Belgium,BE,2022-W46,national,BE,Belgium,5289,42554,11617623,366.2883535,12.42891385,TESSy COVID-19
Belgium,BE,2022-W47,national,BE,Belgium,6788,47757,11617623,411.0737627,14.21362313,TESSy COVID-19
Belgium,BE,2022-W48,national,BE,Belgium,8229,52601,11617623,452.7690389,15.64418927,TESSy COVID-19
Belgium,BE,2022-W49,national,BE,Belgium,9952,60903,11617623,524.22944,16.34073855,TESSy COVID-19
Belgium,BE,2022-W50,national,BE,Belgium,10100,14,11617623,0.1205065787,NA,TESSy COVID-19
Belgium,BE,2022-W51,national,BE,Belgium,9676,137,11617623,1.179242948,NA,TESSy COVID-19
Belgium,BE,2022-W52,national,BE,Belgium,6078,388,11617623,3.339753752,NA,TESSy COVID-19
Belgium,BE,2023-W01,national,BE,Belgium,4476,48312,11617623,415.8509878,9.264778937,TESSy COVID-19
Belgium,BE,2023-W02,national,BE,Belgium,3006,37802,11617623,325.3849776,7.951960214,TESSy COVID-19
Belgium,BE,2023-W03,national,BE,Belgium,2387,31715,11617623,272.9904387,7.526407063,TESSy COVID-19
Belgium,BE,2023-W04,national,BE,Belgium,3347,33193,11617623,285.7124904,10.08345133,TESSy COVID-19
Belgium,BE,2023-W05,national,BE,Belgium,4953,38628,11617623,332.4948658,12.82230506,TESSy COVID-19
Belgium,BE,2023-W06,national,BE,Belgium,6419,39973,11617623,344.0721049,16.05833938,TESSy COVID-19
Belgium,BE,2023-W07,national,BE,Belgium,9018,45362,11617623,390.4585301,19.88007583,TESSy COVID-19
Belgium,BE,2023-W08,national,BE,Belgium,9778,41988,11617623,361.4164447,23.28760598,TESSy COVID-19
Belgium,BE,2023-W09,national,BE,Belgium,10904,43442,11617623,373.9319136,25.10013351,TESSy COVID-19
Belgium,BE,2023-W10,national,BE,Belgium,12472,46089,11617623,396.7162646,27.06068693,TESSy COVID-19
Belgium,BE,2023-W11,national,BE,Belgium,11482,43460,11617623,374.0868506,26.41969627,TESSy COVID-19
Belgium,BE,2023-W12,national,BE,Belgium,9656,39634,11617623,341.1541242,24.36292072,TESSy COVID-19
Belgium,BE,2023-W13,national,BE,Belgium,6800,33148,11617623,285.3251478,20.51405816,TESSy COVID-19
Belgium,BE,2023-W14,national,BE,Belgium,4846,26379,11617623,227.0602171,18.37067364,TESSy COVID-19
Belgium,BE,2023-W15,national,BE,Belgium,3556,22835,11617623,196.5548374,15.57258594,TESSy COVID-19
Belgium,BE,2023-W16,national,BE,Belgium,3009,22463,11617623,193.3528055,13.39536126,TESSy COVID-19
Belgium,BE,2023-W17,national,BE,Belgium,2424,20480,11617623,176.2839094,11.8359375,TESSy COVID-19
Belgium,BE,2023-W18,national,BE,Belgium,1636,15949,11617623,137.2828159,10.25769641,TESSy COVID-19
Belgium,BE,2023-W19,national,BE,Belgium,1238,14888,11617623,128.1501388,8.315421816,TESSy COVID-19
Belgium,BE,2023-W20,national,BE,Belgium,952,13548,11617623,116.6159377,7.026867434,TESSy COVID-19
Belgium,BE,2023-W21,national,BE,Belgium,845,12241,11617623,105.3657878,6.903030798,TESSy COVID-19
Belgium,BE,2023-W22,national,BE,Belgium,511,8948,11617623,77.020919,5.710773357,TESSy COVID-19
Belgium,BE,2023-W23,national,BE,Belgium,515,8518,11617623,73.31964551,6.046020193,TESSy COVID-19
Belgium,BE,2023-W24,national,BE,Belgium,302,7299,11617623,62.82696555,4.137553089,TESSy COVID-19
Belgium,BE,2023-W25,national,BE,Belgium,221,6066,11617623,52.21377901,3.643257501,TESSy COVID-19
Belgium,BE,2023-W26,national,BE,Belgium,186,5514,11617623,47.46237677,3.373231774,TESSy COVID-19
Belgium,BE,2023-W27,national,BE,Belgium,171,4751,11617623,40.89476823,3.599242265,TESSy COVID-19
Belgium,BE,2023-W28,national,BE,Belgium,221,4595,11617623,39.55198064,4.809575626,TESSy COVID-19
Belgium,BE,2023-W29,national,BE,Belgium,209,3844,11617623,33.08766346,5.437044745,TESSy COVID-19
Belgium,BE,2023-W30,national,BE,Belgium,332,4028,11617623,34.67146421,8.242303873,TESSy COVID-19
Belgium,BE,2023-W31,national,BE,Belgium,562,4115,11617623,35.42032652,13.65735115,TESSy COVID-19
Belgium,BE,2023-W32,national,BE,Belgium,885,5395,11617623,46.43807085,16.40407785,TESSy COVID-19
Belgium,BE,2023-W33,national,BE,Belgium,1259,6684,11617623,57.5332837,18.83602633,TESSy COVID-19
Belgium,BE,2023-W34,national,BE,Belgium,1608,8737,11617623,75.2047127,18.40448667,TESSy COVID-19
Belgium,BE,2023-W35,national,BE,Belgium,NA,NA,11617623,NA,NA,NA
Bulgaria,BG,2020-W01,national,BG,Bulgaria,NA,23370,6838937,341.7197731,NA,TESSy COVID-19
Bulgaria,BG,2020-W02,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W03,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W04,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W05,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W06,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W07,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W08,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W09,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W10,national,BG,Bulgaria,4,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W11,national,BG,Bulgaria,47,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W12,national,BG,Bulgaria,134,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W13,national,BG,Bulgaria,161,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W14,national,BG,Bulgaria,185,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W15,national,BG,Bulgaria,144,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W16,national,BG,Bulgaria,219,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W17,national,BG,Bulgaria,406,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W18,national,BG,Bulgaria,318,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W19,national,BG,Bulgaria,347,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W20,national,BG,Bulgaria,246,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W21,national,BG,Bulgaria,216,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W22,national,BG,Bulgaria,86,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W23,national,BG,Bulgaria,198,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W24,national,BG,Bulgaria,555,13175,6838937,192.6468982,4.212523719,TESSy COVID-19
Bulgaria,BG,2020-W25,national,BG,Bulgaria,606,13137,6838937,192.0912563,4.612925325,TESSy COVID-19
Bulgaria,BG,2020-W26,national,BG,Bulgaria,753,16357,6838937,239.1745969,4.603533655,TESSy COVID-19
Bulgaria,BG,2020-W27,national,BG,Bulgaria,1052,20082,6838937,293.642126,5.23852206,TESSy COVID-19
Bulgaria,BG,2020-W28,national,BG,Bulgaria,1498,22483,6838937,328.7499212,6.662811902,TESSy COVID-19
Bulgaria,BG,2020-W29,national,BG,Bulgaria,1463,28230,6838937,412.7834487,5.182430039,TESSy COVID-19
Bulgaria,BG,2020-W30,national,BG,Bulgaria,1674,32426,6838937,474.138013,5.162523901,TESSy COVID-19
Bulgaria,BG,2020-W31,national,BG,Bulgaria,1524,35208,6838937,514.8168495,4.328561691,TESSy COVID-19
Bulgaria,BG,2020-W32,national,BG,Bulgaria,1507,32536,6838937,475.7464501,4.631792476,TESSy COVID-19
Bulgaria,BG,2020-W33,national,BG,Bulgaria,990,29994,6838937,438.5769309,3.300660132,TESSy COVID-19
Bulgaria,BG,2020-W34,national,BG,Bulgaria,894,34968,6838937,511.3075322,2.556623198,TESSy COVID-19
Bulgaria,BG,2020-W35,national,BG,Bulgaria,937,34715,6838937,507.6081268,2.699121417,TESSy COVID-19
Bulgaria,BG,2020-W36,national,BG,Bulgaria,886,36540,6838937,534.2935605,2.424740011,TESSy COVID-19
Bulgaria,BG,2020-W37,national,BG,Bulgaria,841,23980,6838937,350.6392879,3.507089241,TESSy COVID-19
Bulgaria,BG,2020-W38,national,BG,Bulgaria,928,28047,6838937,410.1075942,3.308731772,TESSy COVID-19
Bulgaria,BG,2020-W39,national,BG,Bulgaria,1178,23428,6838937,342.5678581,5.028171419,TESSy COVID-19
Bulgaria,BG,2020-W40,national,BG,Bulgaria,1521,26590,6838937,388.8031137,5.720195562,TESSy COVID-19
Bulgaria,BG,2020-W41,national,BG,Bulgaria,2801,30015,6838937,438.8839962,9.332000666,TESSy COVID-19
Bulgaria,BG,2020-W42,national,BG,Bulgaria,4789,35596,6838937,520.4902458,13.45375885,TESSy COVID-19
Bulgaria,BG,2020-W43,national,BG,Bulgaria,8454,52193,6838937,763.17416,16.19757439,TESSy COVID-19
Bulgaria,BG,2020-W44,national,BG,Bulgaria,15282,62357,6838937,911.7937481,24.50727264,TESSy COVID-19
Bulgaria,BG,2020-W45,national,BG,Bulgaria,21641,71318,6838937,1042.822883,30.34437309,TESSy COVID-19
Bulgaria,BG,2020-W46,national,BG,Bulgaria,22950,60623,6838937,886.4389305,37.85691899,TESSy COVID-19
Bulgaria,BG,2020-W47,national,BG,Bulgaria,23262,58036,6838937,848.6114143,40.08201806,TESSy COVID-19
Bulgaria,BG,2020-W48,national,BG,Bulgaria,21050,52525,6838937,768.0287156,40.07615421,TESSy COVID-19
Bulgaria,BG,2020-W49,national,BG,Bulgaria,19097,50922,6838937,744.5894004,37.50245473,TESSy COVID-19
Bulgaria,BG,2020-W50,national,BG,Bulgaria,18108,47441,6838937,693.6896772,38.16951582,TESSy COVID-19
Bulgaria,BG,2020-W51,national,BG,Bulgaria,12077,38010,6838937,555.7881291,31.77321757,TESSy COVID-19
Bulgaria,BG,2020-W52,national,BG,Bulgaria,6355,26986,6838937,394.5934873,23.54924776,TESSy COVID-19
Bulgaria,BG,2020-W53,national,BG,Bulgaria,5496,32509,6838937,475.3516519,16.90608754,TESSy COVID-19
Bulgaria,BG,2021-W01,national,BG,Bulgaria,5526,37300,6838937,545.4063987,14.8150134,TESSy COVID-19
Bulgaria,BG,2021-W02,national,BG,Bulgaria,3330,47576,6838937,695.6636682,6.999327392,TESSy COVID-19
Bulgaria,BG,2021-W03,national,BG,Bulgaria,2960,47075,6838937,688.3379683,6.287838555,TESSy COVID-19
Bulgaria,BG,2021-W04,national,BG,Bulgaria,3922,74094,6838937,1083.413987,5.293276109,TESSy COVID-19
Bulgaria,BG,2021-W05,national,BG,Bulgaria,4934,63603,6838937,930.0129538,7.757495716,TESSy COVID-19
Bulgaria,BG,2021-W06,national,BG,Bulgaria,5964,67209,6838937,982.7404464,8.873811543,TESSy COVID-19
Bulgaria,BG,2021-W07,national,BG,Bulgaria,6923,66017,6838937,965.310837,10.48669282,TESSy COVID-19
Bulgaria,BG,2021-W08,national,BG,Bulgaria,10267,76397,6838937,1117.088811,13.43900939,TESSy COVID-19
Bulgaria,BG,2021-W09,national,BG,Bulgaria,13105,78971,6838937,1154.726239,16.59469932,TESSy COVID-19
Bulgaria,BG,2021-W10,national,BG,Bulgaria,18067,95963,6838937,1403.185904,18.82704792,TESSy COVID-19
Bulgaria,BG,2021-W11,national,BG,Bulgaria,24602,108523,6838937,1586.840177,22.66984879,TESSy COVID-19
Bulgaria,BG,2021-W12,national,BG,Bulgaria,25290,108619,6838937,1588.243904,23.28321933,TESSy COVID-19
Bulgaria,BG,2021-W13,national,BG,Bulgaria,24489,111672,6838937,1632.885345,21.92940039,TESSy COVID-19
Bulgaria,BG,2021-W14,national,BG,Bulgaria,19272,100794,6838937,1473.825538,19.12018573,TESSy COVID-19
Bulgaria,BG,2021-W15,national,BG,Bulgaria,14432,90806,6838937,1327.779449,15.89322291,TESSy COVID-19
Bulgaria,BG,2021-W16,national,BG,Bulgaria,11137,84415,6838937,1234.329253,13.19315288,TESSy COVID-19
Bulgaria,BG,2021-W17,national,BG,Bulgaria,7746,83755,6838937,1224.678631,9.24840308,TESSy COVID-19
Bulgaria,BG,2021-W18,national,BG,Bulgaria,5115,59307,6838937,867.1961739,8.624614295,TESSy COVID-19
Bulgaria,BG,2021-W19,national,BG,Bulgaria,4080,79195,6838937,1158.001602,5.151840394,TESSy COVID-19
Bulgaria,BG,2021-W20,national,BG,Bulgaria,2524,79276,6838937,1159.185996,3.183813512,TESSy COVID-19
Bulgaria,BG,2021-W21,national,BG,Bulgaria,1656,73497,6838937,1074.68456,2.25315319,TESSy COVID-19
Bulgaria,BG,2021-W22,national,BG,Bulgaria,1205,82558,6838937,1207.175911,1.459579932,TESSy COVID-19
Bulgaria,BG,2021-W23,national,BG,Bulgaria,868,79994,6838937,1169.684704,1.085081381,TESSy COVID-19
Bulgaria,BG,2021-W24,national,BG,Bulgaria,711,83580,6838937,1222.119753,0.8506819813,TESSy COVID-19
Bulgaria,BG,2021-W25,national,BG,Bulgaria,510,76837,6838937,1123.522559,0.6637427281,TESSy COVID-19
Bulgaria,BG,2021-W26,national,BG,Bulgaria,519,93462,6838937,1366.615894,0.5553058997,TESSy COVID-19
Bulgaria,BG,2021-W27,national,BG,Bulgaria,412,88984,6838937,1301.137882,0.4630045851,TESSy COVID-19
Bulgaria,BG,2021-W28,national,BG,Bulgaria,484,93106,6838937,1361.410406,0.5198376045,TESSy COVID-19
Bulgaria,BG,2021-W29,national,BG,Bulgaria,699,98408,6838937,1438.937075,0.710308105,TESSy COVID-19
Bulgaria,BG,2021-W30,national,BG,Bulgaria,1425,111907,6838937,1636.321551,1.273378788,TESSy COVID-19
Bulgaria,BG,2021-W31,national,BG,Bulgaria,2819,120672,6838937,1764.484744,2.336084593,TESSy COVID-19
Bulgaria,BG,2021-W32,national,BG,Bulgaria,5089,121914,6838937,1782.645461,4.174253982,TESSy COVID-19
Bulgaria,BG,2021-W33,national,BG,Bulgaria,7949,140869,6838937,2059.808418,5.642831283,TESSy COVID-19
Bulgaria,BG,2021-W34,national,BG,Bulgaria,10237,151178,6838937,2210.548218,6.771487915,TESSy COVID-19
Bulgaria,BG,2021-W35,national,BG,Bulgaria,10397,160428,6838937,2345.803156,6.48078889,TESSy COVID-19
Bulgaria,BG,2021-W36,national,BG,Bulgaria,9290,140738,6838937,2057.892915,6.600918018,TESSy COVID-19
Bulgaria,BG,2021-W37,national,BG,Bulgaria,10893,137111,6838937,2004.858357,7.944657978,TESSy COVID-19
Bulgaria,BG,2021-W38,national,BG,Bulgaria,10637,116967,6838937,1710.309658,9.094017971,TESSy COVID-19
Bulgaria,BG,2021-W39,national,BG,Bulgaria,13116,126527,6838937,1850.097464,10.36616691,TESSy COVID-19
Bulgaria,BG,2021-W40,national,BG,Bulgaria,14760,119870,6838937,1752.757775,12.31333945,TESSy COVID-19
Bulgaria,BG,2021-W41,national,BG,Bulgaria,19378,121522,6838937,1776.913576,15.94608384,TESSy COVID-19
Bulgaria,BG,2021-W42,national,BG,Bulgaria,28454,183232,6838937,2679.246789,15.52894691,TESSy COVID-19
Bulgaria,BG,2021-W43,national,BG,Bulgaria,32962,289399,6838937,4231.637168,11.3898113,TESSy COVID-19
Bulgaria,BG,2021-W44,national,BG,Bulgaria,30471,277408,6838937,4056.302902,10.98418214,TESSy COVID-19
Bulgaria,BG,2021-W45,national,BG,Bulgaria,23313,238007,6838937,3480.175355,9.79509006,TESSy COVID-19
Bulgaria,BG,2021-W46,national,BG,Bulgaria,17736,217358,6838937,3178.242467,8.159810083,TESSy COVID-19
Bulgaria,BG,2021-W47,national,BG,Bulgaria,16073,211222,6838937,3088.520921,7.60952931,TESSy COVID-19
Bulgaria,BG,2021-W48,national,BG,Bulgaria,13826,189341,6838937,2768.573537,7.302169102,TESSy COVID-19
Bulgaria,BG,2021-W49,national,BG,Bulgaria,11702,205048,6838937,2998.243733,5.70695642,TESSy COVID-19
Bulgaria,BG,2021-W50,national,BG,Bulgaria,10181,210492,6838937,3077.846747,4.836763392,TESSy COVID-19
Bulgaria,BG,2021-W51,national,BG,Bulgaria,9545,185198,6838937,2707.993947,5.153943347,TESSy COVID-19
Bulgaria,BG,2021-W52,national,BG,Bulgaria,14302,168842,6838937,2468.833972,8.470641191,TESSy COVID-19
Bulgaria,BG,2022-W01,national,BG,Bulgaria,30517,235052,6838937,3436.966885,12.98308459,TESSy COVID-19
Bulgaria,BG,2022-W02,national,BG,Bulgaria,39528,231160,6838937,3380.057456,17.09984426,TESSy COVID-19
Bulgaria,BG,2022-W03,national,BG,Bulgaria,59152,257061,6838937,3758.785905,23.01088069,TESSy COVID-19
Bulgaria,BG,2022-W04,national,BG,Bulgaria,61831,244062,6838937,3568.712506,25.33413641,TESSy COVID-19
Bulgaria,BG,2022-W05,national,BG,Bulgaria,54043,232202,6838937,3395.293742,23.27413201,TESSy COVID-19
Bulgaria,BG,2022-W06,national,BG,Bulgaria,42030,194030,6838937,2837.136824,21.66159872,TESSy COVID-19
Bulgaria,BG,2022-W07,national,BG,Bulgaria,31128,169670,6838937,2480.941117,18.34620145,TESSy COVID-19
Bulgaria,BG,2022-W08,national,BG,Bulgaria,21383,138571,6838937,2026.206704,15.43107865,TESSy COVID-19
Bulgaria,BG,2022-W09,national,BG,Bulgaria,13015,104925,6838937,1534.229662,12.40409817,TESSy COVID-19
Bulgaria,BG,2022-W10,national,BG,Bulgaria,11365,98834,6838937,1445.166113,11.49907926,TESSy COVID-19
Bulgaria,BG,2022-W11,national,BG,Bulgaria,11538,99388,6838937,1453.266787,11.60904737,TESSy COVID-19
Bulgaria,BG,2022-W12,national,BG,Bulgaria,9388,83382,6838937,1219.224567,11.25902473,TESSy COVID-19
Bulgaria,BG,2022-W13,national,BG,Bulgaria,7351,77631,6838937,1135.132551,9.469155363,TESSy COVID-19
